All Players 3 Year Averages MLB Standard Categories
Player,INNs	APP	GS	QS	CG	W	L	S	BS	K	BB	H	ERA	WHIP	Rank	
"Josiah Gray SP  LAD "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jose Mujica SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Karch Kowalczyk RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Evan Miller RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Seth Elledge RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Alex Katz RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Hans Crouse SP  TEX "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jeffeson Medina RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jacob Dorris RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jake Haberer RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Bret Helton RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jarret Martin SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Estarlin Arias RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Joey DeNato RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Mario Meza RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Preston Gainey RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Mark Montgomery RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jason Stoffel RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Chris Kohler SP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Javy Guerra RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jhonleider Salinas RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Connor Walsh RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jacob Evans RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Javier Assad SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Adam Miller RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ben Krauth RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Mitch Brown SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Will Vest RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Kurt Spomer RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Michael Rucker RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Alex Lange SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tim Dillard RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Gregory Santos SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Austin Ross RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Adam Ravenelle RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Greg Nappo SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brad Schreiber RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ronald Shaban P  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Greg Mahle RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Connor Johnstone RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Sam Wolff RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Alec Grosser SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Freicer Perez SP  NYY "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Javier Medina SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ivan Pineyro RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ty Tice RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Zac Ryan RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Nathan Bannister RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jesus Liranzo RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Chris Nunn RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jesus Estrada RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Samuel Holland P  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Shane McCain P  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Eduardo Vera SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Zach Burdi RP  CHW "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Shawn Morimando RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Clayton Andrews RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Daniel Gonzalez RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tate Scioneaux RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Bubba Derby RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Corey Black SP  CHC "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Angel Perdomo SP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Simeon Woods-Richardson SP  TOR "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Frank Batista RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Patrick Murphy SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jenrry Mejia RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Zach Pop RP  BAL "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Alexis Lara RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Aaron Kurcz RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Fabian Williamson SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Erasmo Pinales RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tommy Doyle RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jonathan Martinez RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Bryan Harper RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Matt Smoral RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Marcos Diplan RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Fernando Cruz RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Spenser Watkins RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"J.P. Feyereisen RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brett Ash RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Justin Steele SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Sean Gleason RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Zach Petrick SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Silfredo Garcia RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ryan Atkinson SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Steve Perakslis RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Mark Peterson RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jose Albertos RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Alec Hansen RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jackson Kowar SP  KC "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jackson Rutledge SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ben Wright RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jesus Castillo SP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Angel German RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brandon Bielak SP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Melvin Adon RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Daniel Gibson RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Julian Merryweather SP  TOR "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Chaz Hebert RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Kevin Matthews SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Richard Castillo RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Kyle McMyne P  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Eduard Bazardo RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tyler Thomas RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Craig Brooks RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jack Anderson RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Demarcus Evans RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Beau Sulser RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jeremy Rhoades RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Austin Pettibone RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brooks Kriske RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brandon Alger P  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Austin DeCarr RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Logan Gilbert SP  SEA "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jonathan Dziedzic SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ryan Jensen SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Michael Kelly SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jordan Foley RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Patrick Weigel SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Gustavo Armas RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Albert Abreu SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tyler Spurlin RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Clarke Schmidt SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Seth Simmons RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ian McKinney RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Mauricio Llovera RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jim Fuller RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ricky Knapp RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Logan Salow RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Anthony Castro SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Matt Lollis RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Cole Ragans SP  TEX "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"John Gorman RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"George Kirby SP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ben Braymer SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Nick Routt RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Miguel Sanchez RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Logan Lombana RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Kevin Mahala RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Breckin Williams RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ryan Bollinger RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Daniel McGrath RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jeremy Kehrt SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Logan Taylor RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ryan Beckman RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jorge Marban P  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Isaac Mattson RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Mitchell White SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Dylan Lee RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Victor Payano SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ronald Pena RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Caleb Dirks RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Matt Foster RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Miguel Romero RP  OAK "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Sean Keselica RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jesus Cruz RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Willy Paredes SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Colin Rea SP  CHC "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Carson Sands SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Keaton Steele RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jose Flores RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Spencer Adams SP  CHW "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"James Dykstra RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Dakota Bacus RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Chris Jensen RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Julio Eusebio RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Sam McWilliams SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Dixon Llorens P  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jason Groome SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Nolan Blackwood RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jake Reed RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Christian Binford SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Juan Benitez SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Cole Bartlett RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Nick Additon SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tyler Higgins RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Wil Crowe SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Carlos Pimentel SP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Wander Perez RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ty Boyles RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Michael Zouzalik RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brian Holmes RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Andrew Robinson RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Paul Smyth RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Darin Gillies RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Braxton Garrett SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Yaisel Sierra SP  LAD "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Luis Ramirez RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Carlos Navas RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Chase Johnson SP  SD "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brandon Lawson SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Andrew Brown RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Franklyn Kilome SP  NYM "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"John Church RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Austin Cox SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Quinn Priester SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brian Howard SP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ryan Arrowood P  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Codi Heuer RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"D.L. Hall SP  BAL "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Damion Carroll RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tristan Beck SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Arnaldo Hernandez SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Matt Flemer RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jordan Harrison RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Nate Griep RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ben Klimesh RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ryan Thompson RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Frank Duncan SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Oscar De La Cruz RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tyler Warmoth RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Cam Hill RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Sean McLaughlin RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tyler Skulina P  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Victor Mateo SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Cody Palmquist RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jon Olczak RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tyler Herb SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Blaine Knight SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Matt Blackham RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Domingo Tapia RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Parker Dunshee SP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Miguel Aguilar RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Enoli Paredes SP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jake Sanchez RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Carlos Gonzalez SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jose Valdespina RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Zach Thornton RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Grant Holmes SP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Konner Wade SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Scott Kuzminsky RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Kris Hall P  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Paul Voelker RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Nate Reed P  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Slade Smith P  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Juan De Paula SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Austin Franklin SP  TB "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Daniel Procopio RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jake Wong SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Edwin Fierro RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Mason McCullough RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Cameron Varga P  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ryan Kussmaul RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jake Thompson RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Matt Tomshaw SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ranfi Casimiro RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Martin Agosta SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"James Teague RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Evan Grills SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Keegan Akin SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brady Singer SP  KC "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Eduard Santos P  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jared Robinson RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Connor Jones SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jeff Kinley RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Spencer Herrmann RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Austin Smith SP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jake Paulson RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brock Huntzinger RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"A.J. Vanegas RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"JJ Goss SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Hunter Schryver RP  CHW "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"John Stilson SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Matthew Kent RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Blake Taylor SP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Shea Spitzbarth RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"James Kaprielian SP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Yankory Pimentel RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Manuel Rondon RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Luis Heredia SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Caleb Thielbar RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ty Culbreth SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
