STARTING PITCHERS
Hoffmann Andrew, SP, $1.00
Jones Jared, SP, $1.00, (R) $10.00
Duarte Marco, SP, $1.00, (R) $10.00
Jankins Thomas, SP, $1.00, (R) $10.00
Corcino Daniel, SP, $1.00
Brown Zack, SP, $1.00, (R) $10.00
Snelling Robby, SP, $1.00
Ziegler Calvin, SP, $1.00, (R) $10.00
Campos Vicente, SP, $1.00
Festa David, SP, $1.00
Feigl Brady, SP, $1.00, (R) $10.00
Kohlhepp Tanner, SP, $1.00, (R) $10.00
Arihara Kohei, SP, $1.00, (R) $10.00
Crouse Hans, SP, $1.00, (R) $10.00
Roupp Landen, SP, $1.00
Yamamoto Jordan, SP, $1.00, (R) $10.00
Smith Kyle, SP, $1.00, (R) $10.00
Stephan Josh, SP, $1.00
Teodo Emiliano, SP, $1.00
Serna Luis, SP, $1.00
Cox Austin, SP, $1.00, (R) $10.00
Williamson Brandon, SP, $1.00, (R) $10.00
McGuire Deck, SP, $1.00
Martin Trevor, SP, $1.00
Osuna Edgar, SP, $1.00, (R) $10.00
Cova Rafael, SP, $1.00, (R) $10.00
Headrick Brent, SP, $1.00
Williams Kendall, SP, $1.00, (R) $10.00
Mesa Jose, SP, $1.00, (R) $10.00
Ford Walter, SP, $1.00
Leiter Jack, SP, $1.00, (R) $10.00
Winn Cole, SP, $1.00, (R) $10.00
Martinez Carlos, SP, $1.00, (R) $10.00
Miller Bobby, SP, $1.00, (R) $10.00
Cornielly Joshua, SP, $1.00, (R) $10.00
Bibee Tanner, SP, $1.00
Florencio Adrian, SP, $1.00, (R) $10.00
Murdock Noah, SP, $1.00, (R) $10.00
Kudrna Ben, SP, $1.00, (R) $10.00
Bergman Christian, SP, $1.00
Munoz Jean, SP, $1.00
Willis Alec, SP, $1.00, (R) $10.00
Smith Austin, SP, $1.00, (R) $10.00
Margevicius Nick, SP, $1.00, (R) $10.00
Stoudt Levi, SP, $1.00, (R) $10.00
Murray Jayden, SP, $1.00
Faedo Alex, SP, $1.00, (R) $10.00
Lopez Jacob, SP, $1.00, (R) $10.00
Costeiu Ryan, SP, $1.00
Rosenbaum Danny, SP, $1.00, (R) $10.00
McKendry Evan, SP, $1.00
Long Jaron, SP, $1.00, (R) $10.00
Del Rosario Yefri, SP, $1.00, (R) $10.00
Mejia Humberto, SP, $1.00, (R) $10.00
McDonald Trevor, SP, $1.00, (R) $10.00
Povich Cade, SP, $1.00
Hajjar Steve, SP, $1.00, (R) $10.00
Miller Erik, SP, $1.00, (R) $10.00
Mautz Brycen, SP, $1.00
Rivera Erik, SP, $1.00, (R) $10.00
Ziomek Kevin, SP, $1.00, (R) $10.00
Gowdy Kevin, SP, $1.00, (R) $10.00
Bauer Trevor, SP, $1.00, (R) $10.00
Schweitzer Tyler, SP, $1.00
Hyun Kim Kwang, SP, $1.00, (R) $10.00
Ramirez Neil, SP, $1.00
Teng Kai-Wei, SP, $1.00, (R) $10.00
Balester Collin, SP, $1.00
Lively Ben, SP, $1.00
Schultz Noah, SP, $1.00
Cusick Ryan, SP, $1.00, (R) $10.00
Slaten Justin, SP, $1.00, (R) $10.00
Zeuch T.J., SP, $1.00, (R) $10.00
Haynes Jagger, SP, $1.00, (R) $10.00
Martinez Jose, SP, $1.00, (R) $10.00
Petrick Zach, SP, $1.00, (R) $10.00
Overton Dillon, SP, $1.00, (R) $10.00
Hernandez Aaron, SP, $1.00, (R) $10.00
Kent Zak, SP, $1.00
Rocker Kumar, SP, $1.00
Dietz Matthias, SP, $1.00, (R) $10.00
Love Austin, SP, $1.00, (R) $10.00
Keuchel Dallas, SP, $1.00
Heredia Luis, SP, $1.00, (R) $10.00
Brown Ben, SP, $1.00
Bridwell Parker, SP, $1.00
Masterson Justin, SP, $1.00
Peluse Colin, SP, $1.00, (R) $10.00
Brecht Ben, SP, $1.00, (R) $10.00
Liu Chih-Jung, SP, $1.00, (R) $10.00
Agosta Martin, SP, $1.00, (R) $10.00
Hughes Gabriel, SP, $1.00
Kleven Colin, SP, $1.00, (R) $10.00
Wood Austin, SP, $1.00, (R) $10.00
Sands Carson, SP, $1.00, (R) $10.00
Pennington Josh, SP, $1.00, (R) $10.00
Lawson Brandon, SP, $1.00, (R) $10.00
Thompson Matthew, SP, $1.00, (R) $10.00
Puckett A.J., SP, $1.00, (R) $10.00
Perez Williams, SP, $1.00
Finnegan Brandon, SP, $1.00, (R) $10.00
Rangel Alan, SP, $1.00, (R) $10.00
Johnson Jared, SP, $1.00, (R) $10.00
Fulton Dax, SP, $1.00, (R) $10.00
Mata Bryan, SP, $1.00, (R) $10.00
Then Juan, SP, $1.00, (R) $10.00
Turley Josh, SP, $1.00, (R) $10.00
Fitterer Evan, SP, $1.00, (R) $10.00
Wong Jake, SP, $1.00, (R) $10.00
Cannon Jonathan, SP, $1.00
Ottenbreit Micah, SP, $1.00
James Christian, SP, $1.00, (R) $10.00
Carlson Sam, SP, $1.00, (R) $10.00
Guarate Carlos, SP, $1.00, (R) $10.00
Watters Jacob, SP, $1.00
Schaller Reid, SP, $1.00, (R) $10.00
Lewis Jimmy, SP, $1.00, (R) $10.00
Vasil Mike, SP, $1.00
Solometo Anthony, SP, $1.00, (R) $10.00
Seymour Ian, SP, $1.00, (R) $10.00
Lovvorn Zach, SP, $1.00, (R) $10.00
Solis Sammy, SP, $1.00
Balazovic Jordan, SP, $1.00, (R) $10.00
Nuding Zach, SP, $1.00, (R) $10.00
Raquet Nick, SP, $1.00, (R) $10.00
Susana Jarlin, SP, $1.00
Holman Grant, SP, $1.00, (R) $10.00
Carrillo Gerardo, SP, $1.00, (R) $10.00
Mozzicato Frankie, SP, $1.00, (R) $10.00
Clemens Paul, SP, $1.00
Smith Russell, SP, $1.00, (R) $10.00
LaRue Carson, SP, $1.00, (R) $10.00
Castaneda Victor, SP, $1.00, (R) $10.00
Veneziano Anthony, SP, $1.00
Mercedes Manuel, SP, $1.00, (R) $10.00
Gilmartin Sean, SP, $1.00
Huang Wei-Chieh, SP, $1.00
Palencia Daniel, SP, $1.00, (R) $10.00
Vizcaino Alexander, SP, $1.00, (R) $10.00
Pill Tyler, SP, $1.00
Kolek Tyler, SP, $1.00, (R) $10.00
Mule Nazier, SP, $1.00
Melton Troy, SP, $1.00
Bedell Ian, SP, $1.00, (R) $10.00
Phillips Cole, SP, $1.00
Gutierrez Vladimir, SP, $1.00, (R) $10.00
Diaz Jhonathan, SP, $1.00, (R) $10.00
Pardinho Eric, SP, $1.00, (R) $10.00
Bundy Dylan, SP, $1.00
Gambrell Grant, SP, $1.00, (R) $10.00
Castellanos Humberto, SP, $1.00, (R) $10.00
Culbreth Ty, SP, $1.00, (R) $10.00
Parrish Drew, SP, $1.00, (R) $10.00
Kingham Nolan, SP, $1.00, (R) $10.00
Chi Gonzalez Chi, SP, $1.00, (R) $10.00
Choi Hyun-il, SP, $1.00, (R) $10.00
Kahaloa Ian, SP, $1.00, (R) $10.00
Smith Kevin, RP SP, $1.00, (R) $10.00
McCreery Adam, SP, $1.00
Baxendale D.J., SP, $1.00, (R) $10.00
Williams Gavin, SP, $1.00, (R) $10.00
Salvador Jose, SP, $1.00, (R) $10.00
Binford Christian, SP, $1.00, (R) $10.00
Seminaris Adam, SP, $1.00, (R) $10.00
Evans Bryan, SP, $1.00, (R) $10.00
Marinan James, SP, $1.00, (R) $10.00
Anderson Brett, SP, $1.00, (R) $10.00
Duncan Frank, SP, $1.00, (R) $10.00
Crawford Jonathon, SP, $1.00, (R) $10.00
Nicolas Kyle, SP, $1.00, (R) $10.00
Hancock Emerson, SP, $1.00, (R) $10.00
Richardson Lyon, SP, $1.00, (R) $10.00
Lawson Reggie, SP, $1.00, (R) $10.00
Varga Cameron, SP, $1.00, (R) $10.00
Mena Cristian, SP, $1.00, (R) $10.00
Segura Enrique, SP, $1.00
Mader Michael, SP, $1.00, (R) $10.00
Curry Xzavion, SP, $1.00, (R) $10.00
Pike Tyler, SP, $1.00, (R) $10.00
Denaburg Mason, SP, $1.00, (R) $10.00
Thurman Andrew, SP, $1.00, (R) $10.00
Donato Chad, SP, $1.00, (R) $10.00
Aiken Brady, SP, $1.00, (R) $10.00
Martinez Jordi, SP, $1.00, (R) $10.00
File Dylan, SP, $1.00, (R) $10.00
Espino Daniel, SP, $1.00, (R) $10.00
Meyer Alex, SP, $1.00
Reyes Jorge, SP, $1.00, (R) $10.00
Madden Jake, SP, $1.00
Marceaux Landon, SP, $1.00, (R) $10.00
Church Andrew, SP, $1.00, (R) $10.00
Rutledge Jackson, SP, $1.00, (R) $10.00
Cloyd Tyler, SP, $1.00
Daniel Davis, SP, $1.00, (R) $10.00
Williams Case, SP, $1.00, (R) $10.00
Vines Darius, SP, $1.00, (R) $10.00
Ortiz Willy, SP, $1.00, (R) $10.00
Pimentel Carlos, SP, $1.00, (R) $10.00
Robles Domingo, SP, $1.00, (R) $10.00
Pallette Peyton, SP, $1.00
Eshelman Tom, SP, $1.00, (R) $10.00
Staine Connor, SP, $1.00
Norris Liam, SP, $1.00, (R) $10.00
Bennett Jake, SP, $1.00
Bermudez Jonathan, SP, $1.00, (R) $10.00
Miller Bryce, SP, $1.00, (R) $10.00
Marvel James, SP, $1.00, (R) $10.00
Schilling Garrett, SP, $1.00, (R) $10.00
Hudson Bryan, SP, $1.00, (R) $10.00
