All Relief Pitchers 2022  Season MLB Standard Categories
Player,INNs	APP	GS	QS	CG	W	L	S	BS	HD	K	BB	H	ERA	WHIP	Rank	
"Will Harris RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Brooks Wilson RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Luis Oviedo RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Gabe Klobosits RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Sam Delaplane RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Ryan Weiss RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Angel Perdomo RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Brad Wieck RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Randy Rodriguez RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Drew Pomeranz RP  SD "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Sean Guenther RP  MIA "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Connor Grey RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Yennsy Diaz RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Casey Sadler RP  SEA "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Yoan Aybar RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Tyler Zuber RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Jeff Singer RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Demarcus Evans RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Jake Jewell RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Julian Fernandez RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Darien Nunez RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Kevin Smith RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Nathan Webb RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Seth Romero RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Paul Campbell RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Jonathan Stiever RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Trevor Rosenthal RP  MIL "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Carlos Vargas RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Isaac Mattson RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Victor Gonzalez RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Alec Bettinger RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Nate Pearson RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Codi Heuer RP  CHC "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Joey Gerber RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Luke Jackson RP  SF "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Jimmy Nelson RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Stephen Ridings RP  NYM "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Ryan Sherriff RP  BOS "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Kyle Funkhouser RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Wandisson Charles RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Carlos Espinal RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Alex Reyes RP  LAD "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Garrett Crochet RP  CHW "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Tejay Antone RP  CIN "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Randy Dobnak RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Josh James RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Daniel Ponce de Leon RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Deolis Guerra RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Blake Cederlind RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Brailyn Marquez RP  CHC "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Josh Taylor RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Parker Bugg RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"J.B. Bukauskas RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Blayne Enlow RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Kent Emanuel RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Jacob Webb RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Ben Bowden RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Carson Fulmer RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Miguel Romero RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Nick Anderson RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Chris Rodriguez RP  LAA "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1270
"Sam Howard RP  DET"	2.0	3	0	0	0	0	0	0	0	0	1	4	2	9.00	3.00	1380
"Aaron Brooks RP  SD"	9.1	5	0	0	0	0	0	0	0	0	7	2	11	7.71	1.39	1381
"Tyler Clippard RP  WAS"	5.0	4	0	0	0	0	0	0	0	0	4	4	6	7.20	2.00	1382
"Arodys Vizcaino RP  KC"	5.2	7	0	0	0	0	0	0	0	2	3	7	4	6.35	1.94	1386
"Nick Snyder RP  TEX"	1.0	2	0	0	0	0	0	0	0	0	0	3	1	18.00	4.00	1388
"Shaun Anderson RP  TOR"	1.0	1	0	0	0	0	0	0	0	0	0	0	4	18.00	4.00	1388
"Damon Jones RP  PHI"	4.2	4	0	0	0	0	0	0	0	0	5	5	4	9.64	1.93	1396
"Ronald Bolanos RP  KC"	18.1	8	0	0	0	0	0	0	0	0	12	12	20	4.42	1.75	1401
"David McKay RP  OAK"	6.2	4	0	0	0	0	0	0	0	0	3	4	8	6.75	1.80	1403
"Luke Barker RP  MIL"	4.0	3	0	0	0	0	0	0	0	0	3	0	7	11.25	1.75	1404
"Cole Sands RP  MIN"	30.2	11	3	0	0	0	3	1	0	0	28	13	35	5.87	1.57	1405
"Bryce Montes de Oca RP  NYM "	3.1	3	0	0	0	0	0	0	0	0	6	2	7	10.80	2.70	1411
"A.J. Ladwig RP  MIA"	3.1	1	0	0	0	0	0	0	0	0	0	0	6	10.80	1.80	1412
"Ashton Goudeau RP  COL"	20.1	12	0	0	0	1	0	1	0	0	16	10	25	7.08	1.72	1414
"Oliver Perez RP  ARI"	4.0	7	0	0	0	1	1	0	0	0	1	1	8	15.75	2.25	1420
"Eric Stout RP  CHC"	22.1	20	0	0	0	0	0	1	1	1	25	16	25	5.64	1.84	1421
"Brian Moran RP  ATL"	0.1	1	0	0	0	0	0	0	0	0	0	1	3	54.00	12.00	1422
"Brendon Little RP  CHC"	0.2	1	0	0	0	0	1	0	1	0	0	1	2	40.50	4.50	1423
"Zack Britton RP  NYY"	0.2	3	0	0	0	0	0	0	0	2	1	6	1	13.50	10.50	1477
"Sam Coonrod RP  NYM"	12.2	12	0	0	0	0	0	0	0	3	12	7	12	7.82	1.50	1488
"Kaleb Ort RP  BOS"	28.1	25	0	0	0	1	2	1	1	1	27	15	35	6.35	1.76	1489
"Pedro Baez RP  HOU"	2.1	3	0	0	0	0	0	0	0	0	2	3	5	11.57	3.43	1500
"Zac Lowther RP  BAL"	5.1	1	0	0	0	0	0	0	0	0	1	2	8	8.44	1.88	1503
"Foster Griffin RP  TOR"	6.1	6	0	0	0	0	0	0	0	0	4	5	7	8.53	1.89	1513
"Chris Mazza RP  TB"	5.1	2	0	0	0	1	0	0	0	0	5	6	9	11.81	2.81	1516
"Cody Sedlock RP  BAL"	3.0	1	0	0	0	0	0	0	0	0	3	1	6	15.00	2.33	1517
"Mitch White SP  TOR "	99.0	25	18	1	0	1	7	0	1	0	78	35	110	5.46	1.46	1520
"Tanner Tully RP  NYY"	6.0	3	0	0	0	0	0	0	0	0	2	6	8	6.00	2.33	1524
"Thomas Szapucki RP  SF "	15.0	11	1	0	0	0	1	0	0	1	18	7	19	7.20	1.73	1525
"Jimmy Yacabonis RP  NYM"	14.0	14	1	0	0	1	1	0	0	0	21	10	20	8.36	2.14	1529
"Ethan Roberts RP  CHC "	7.2	9	0	0	0	0	1	0	0	1	9	6	10	8.22	2.09	1531
"Tayler Saucedo RP  SEA"	2.2	4	0	0	0	0	0	0	0	0	0	1	6	13.50	2.62	1534
"Sergio Romo RP  TOR"	18.0	23	0	0	0	0	1	0	0	4	14	6	19	7.50	1.39	1536
"Julian Merryweather RP  CHC"	26.2	26	1	0	0	0	3	0	1	1	23	7	31	6.75	1.43	1542
"Tyler Beede RP  PIT"	61.1	31	5	0	0	2	5	0	1	3	39	29	71	5.14	1.63	1544
"Jhoulys Chacin RP  COL"	47.1	35	0	0	0	4	2	0	0	2	37	21	55	7.61	1.61	1545
"Jared Solomon RP  CIN"	8.1	9	0	0	0	0	0	0	0	0	9	5	8	10.80	1.56	1553
"James Norwood RP  NYY"	17.1	20	0	0	0	1	0	0	0	1	22	9	24	8.31	1.90	1556
"Patrick Murphy RP  MIN"	5.2	6	0	0	0	0	0	0	0	0	4	8	8	6.35	2.82	1564
"Louis Head RP  PHI"	28.2	28	0	0	0	0	0	1	0	1	26	15	32	6.28	1.64	1566
"Chad Smith RP  OAK"	18.0	15	0	0	0	0	1	0	1	0	23	15	16	7.50	1.72	1567
"Phillip Diehl RP  CLE"	5.2	5	0	0	0	0	0	0	0	0	3	3	8	11.12	1.94	1575
"Tayler Scott RP  LAD"	12.0	8	0	0	0	0	1	0	0	0	13	6	19	6.75	2.08	1576
"Elvis Peguero RP  MIL"	17.1	13	0	0	0	0	0	0	0	0	12	5	23	6.75	1.62	1577
"Jacob Lemoine RP  OAK"	16.1	9	0	0	0	0	0	0	0	0	13	7	18	7.71	1.53	1579
"A.J. Alexy RP  CHW "	7.0	4	0	0	0	1	1	0	0	0	6	9	10	11.57	2.71	1589
"Reed Garrett RP  BAL"	9.1	7	0	0	0	0	1	0	0	0	6	8	13	6.75	2.25	1591
"Aaron Sanchez SP  MIN"	60.0	15	10	0	0	3	4	0	0	0	41	15	78	6.60	1.55	1594
"Jeurys Familia RP  ARI "	44.1	48	0	0	0	2	3	0	3	7	41	22	58	6.09	1.80	1595
"Casey Lawrence RP  TOR"	18.0	6	0	0	0	0	1	0	1	0	11	4	23	7.50	1.50	1596
"Jose Marte RP  LAA "	11.0	11	0	0	0	0	0	0	0	0	15	18	8	7.36	2.36	1597
"Cam Vieaux RP  LAA"	8.2	8	0	0	0	0	0	0	0	1	15	5	15	10.38	2.31	1599
"Francisco Perez RP  WAS "	8.2	10	0	0	0	0	0	0	0	0	7	9	13	7.27	2.54	1602
"Josh Fleming RP  TB "	35.0	10	3	0	0	2	5	0	0	0	29	12	54	6.43	1.89	1603
"Jason Alexander SP  MIL "	71.2	18	11	1	0	2	3	0	0	0	46	28	88	5.40	1.62	1604
"Kirby Snead RP  OAK "	44.2	46	0	0	0	1	1	1	2	5	35	22	56	5.84	1.75	1605
"Travis Lakins RP  BAL"	10.1	6	0	0	0	0	1	0	1	0	8	6	14	9.58	1.94	1606
"Luke Weaver RP  CIN"	35.2	26	1	0	0	1	1	0	0	0	38	13	52	6.56	1.82	1607
"Franklin German RP  CHW"	4.0	5	0	0	0	0	0	0	0	0	4	4	7	18.00	2.75	1608
"Jean-Carlos Mejia RP  MIL "	2.1	2	0	0	0	0	0	0	0	0	1	5	5	23.14	4.29	1609
"Anthony Castro RP  WAS "	13.1	12	0	0	0	0	0	0	1	0	12	10	19	7.42	2.17	1612
"Kervin Castro RP  DET"	12.1	10	0	0	0	0	1	0	0	0	11	7	15	10.22	1.78	1614
"Norge Ruiz RP  OAK"	19.0	14	0	0	0	0	1	0	1	1	18	7	30	7.11	1.95	1617
"Anthony Banda RP  WAS"	26.2	32	1	0	0	1	1	0	1	2	30	13	43	6.75	2.10	1619
"Sean Newcomb RP  SF"	27.2	20	1	0	0	2	1	0	0	2	28	19	33	8.78	1.88	1621
"Bryan Hoeing RP  MIA"	12.2	8	1	0	0	1	1	0	0	0	6	5	19	12.08	1.89	1624
"Andrew Nardi RP  MIA"	14.2	13	0	0	0	1	1	0	0	1	24	14	25	9.82	2.66	1626
"T.J. McFarland RP  NYM"	32.2	28	0	0	0	0	0	0	0	2	16	11	42	6.61	1.62	1628
"Alec Mills RP  CHC"	17.2	7	2	0	0	0	1	0	0	0	11	3	28	9.68	1.75	1629
"Miguel Yajure RP  SF"	24.1	12	1	0	0	1	1	1	0	0	16	16	31	8.88	1.93	1630
"Domingo Tapia RP  SD"	17.0	11	0	0	0	0	0	0	0	0	12	14	25	8.47	2.29	1634
"Jackson Kowar RP  KC"	15.2	7	0	0	0	0	0	0	0	2	17	11	27	9.77	2.43	1635
"Luis Frias RP  ARI"	17.0	15	0	0	0	1	1	0	0	3	14	17	23	10.59	2.35	1636
"Adam Oller SP  OAK "	74.1	19	14	3	0	2	8	0	0	1	46	39	82	6.30	1.63	1637
"Yennier Cano RP  BAL"	18.0	13	0	0	0	1	1	0	0	0	21	16	26	11.50	2.33	1638
"Jacob Brentz RP  KC"	5.1	8	0	0	0	0	3	0	0	2	9	10	11	23.62	3.94	1639
"Darwinzon Hernandez RP  BAL"	6.2	7	0	0	0	0	1	0	0	0	9	8	14	21.60	3.30	1642
"Carlos Hernandez RP  KC"	56.0	27	7	0	0	0	5	0	0	1	35	31	72	7.39	1.84	1648
"Neil Holland RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brody Koerner RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Juan Martinez RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Greg Williams RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Anfernee Benitez RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Phillips RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yoanys Quiala RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hunter Breault RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andre Granillo RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Edgar Navarro RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brad Peacock RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rafael Dolis RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Albertos RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sean Brady RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mason Barnett RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alex Valverde RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brett Hanewich RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nathan Bates RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nelson Gonzalez RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"PJ Poulin RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Roberto Osuna RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Gibson RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Miguel Figueroa RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Evan Mitchell RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rio Gomez RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Riley Pint RP  COL "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jack Snyder RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wilking Rodriguez RP  STL "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Ramsey RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tommy Doyle RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Gomez RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Colton Eastman RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adrian De Horta RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chad Girodo RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alimber Santa RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jarod Wright RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Juan Grullon RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jason Urquidez RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Lindblom RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Miguel Almonte RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yohan Pino RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kris Hall RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mike Zagurski RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kevin Kopps RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Keylan Killgore RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Samaniego RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dakody Clemmer RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nathan Bannister RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Elliott RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Dennis RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Devin Sweet RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Carasiti RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nivaldo Rodriguez RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Eckelman RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"McKinley Moore RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blair Henley RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dalton Stambaugh RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jhonleider Salinas RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trevor Lane RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brad Kuntz RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Ross RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Whitehouse RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Juan Zapata RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Holden Powell RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Graham RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Braden Bristo RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Hunter RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ben Harris RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Warmoth RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Carr RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ben Wright RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zack Draper RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wander Perez RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tony Locey RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Louis Coleman RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jordan Milbrath RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Moises Gomez RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon Alger RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Harold Chirino RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Kinman RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jesus Pirela RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chase Lee RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Miguel Rosario RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Alexander RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Myles Smith RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Keller RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jimmy Burnette RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hobbs Johnson RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ronny Garcia RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Reindl RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron McGarity RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Damien Magnifico RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Pat Venditte RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Ryan RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"R.C. Orlan RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rainy Lara RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yaisel Sierra RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mack Lemieux RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Juan Paniagua RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andrew Gross RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Ravenelle RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Muckenhirn RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gene Escat RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Garza RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Stephen Gonsalves RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Miguel Aguilar RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Walter Pennington RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Shohei Tomioka RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Colten Brewer RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mark Zimmerman RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Stefan Raeth RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joseph Zanghi RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Mason RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wilfredo Pereira RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jamie Callahan RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cristian Alvarado RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Spencer Bivens RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bret Helton RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
