All Starting Pitchers   Projections Standard Categories
Player,INNs	APP	GS	QS	CG	W	L	S	BS	HD	K	BB	H	ERA	WHIP	Rank	
"Greg Nappo SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Willy Ortiz SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Connor Seabold SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tekoah Roby SP  TEX "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Harrison SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Antoine Kelly SP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Raquet SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chase Petty SP  CIN "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alexander Vizcaino SP  CHC "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Malvin Pena SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brock Burke SP  TEX "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luis Diaz SP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Butto SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryne Nelson SP  ARI "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jonathon Crawford SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Garcia SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gabriel Alfaro SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kohl Franklin SP  CHC "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Miller Diaz SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jacob Lopez SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mike Wallace SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jack Leiter SP  TEX "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dillon Overton SP  COL "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Hill SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luis Mateo SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Drew Parrish SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Janson Junk SP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Robert Tyler SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Sommers SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Will Ethridge SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"George Soriano SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cameron Varga SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chih-Jung Liu SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hector Yan SP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Thomas Jankins SP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Noah Song SP  BOS "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adrian Morejon SP  SD "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Krook SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Junior Santos SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Christian Roa SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Pennington SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Isaiah Campbell SP  SEA "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trey Supak SP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Thomas Farr SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Asa Lacy SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Will Stewart SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dylan MacLean SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Shawn Dubin SP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Grant Gambrell SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Cusick SP  ATL "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Martinez SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gus Varland SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brett Conine SP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Mesa SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matthew Liberatore SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Domingo Robles SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yadier Alvarez SP  LAD "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jesse Scholtens SP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Satterwhite SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Artie Lewicki SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Garrett Williams SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon Lawson SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Soriano SP  PIT "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris McMahon SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon Pfaadt SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matthias Dietz SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andry Lara SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Jensen SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jonathan Bowlan SP  KC "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Juan Hillman SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bryan Evans SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luis Heredia SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"William English SP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kutter Crawford SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeff Samardzija SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyson Ross SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Hyatt SP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Reid Schaller SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trevor Clifton SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler DeLoach SP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Seth Frankoff SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Maddux Bruns SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jairo Solis SP  HOU "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Roansy Contreras SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Shane Panzini SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Howard SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alex Scherff SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Stephen Woods SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Freicer Perez SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Calvin Ziegler SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ty Culbreth SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Eder SP  MIA "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Levi Stoudt SP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Erik Miller SP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Irvin SP  WAS "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bubba Chandler SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Irv Carter SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jerad Eickhoff SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hector Daniel Rodriguez SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Henderson Alvarez SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Espino SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach McCambley SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Martin Agosta SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sam Carlson SP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jackson Rutledge SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andrew Church SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Juan Pinto SP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joander Suarez SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cole Wilcox SP  TB "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andrew Dalquist SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"A.J. Puckett SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Simeon Woods Richardson SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jonathan Dziedzic SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Mattison SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chase Anderson SP  DET "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Penn Murfee SP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Martinez SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Sanchez SP  WAS "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hogan Harris SP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Travis Banwart SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Mercado SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Canterino SP  MIN "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Phil Pfeifer SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jack Kochanowicz SP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bryan Mata SP  BOS "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlos Duran SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlos Vargas SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jared Kelley SP  CHW "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Evan Kruczynski SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chase Shugart SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Freddy Tarnok SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Victor Payano SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ashe Russell SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Fabian Williamson SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"T.J. Zeuch SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Karl Kauffmann SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"John Omahen SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brock Selvidge SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bobby Miller SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Weathers SP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matthew Thompson SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlos Guarate SP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Frank German SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jared Jones SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Wright SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tommy Parsons SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Mokma SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Efrain Contreras SP  SD "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Endrys Briceno SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Corbin Martin SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Norge Vera SP  CHW "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bobby Bundy SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Owen White SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jhondaniel Medina SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sam Weatherly SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kevin Gowdy SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Franklin SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jojanse Torres SP  HOU "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yosver Zulueta SP  TOR "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Slade Cecconi SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Johnston SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Zeferjahn SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yerry Rodriguez SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jon Harris SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Johansen SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ian Kahaloa SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brennan Malone SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carter Baumler SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sandy Gaston SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Konnor Pilkington SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
