All Relief Pitchers 2023  Season MLB Standard Categories
Player,INNs	APP	GS	QS	CG	W	L	S	BS	HD	K	BB	H	ERA	WHIP	Rank	
"Tyler Bremer RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Albert Minnis RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Tenuta RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jacob DeLabio RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eury Ramos RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Berg RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nolan Hoffman RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Kuzia RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Harol Gonzalez RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Junior Garcia RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Dye RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Frank Rubio RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blake Whitney RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Casey Sadler RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Richmond RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Thomas RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Gonzalez RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Robert Gsellman RP  WAS "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Casey Cobb RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Funkhouser RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"J.J. Hoover RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Bies RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joe Filomeno RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Enoli Paredes RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trey Cochran-Gill RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Elvis Escobar RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kris Hall RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Denny Roman RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luis Rodriguez RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jack Snyder RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Kussmaul RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"J.B. Olson RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Anderson Espinoza RP  SD "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dominic DeMasi RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Evan Rutckyj RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Pedro Rodriguez RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Keylan Killgore RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Juan Zapata RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Griffin RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dylan Rheault RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Drury RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Warren RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Jewell RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mason Fluharty RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kenny Hernandez RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Spencer Mraz RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cesar Gomez RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mike Adams RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Pedro Beato RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sam Runion RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Whitehouse RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joseph King RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin House RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yordy Cabrera RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alexander Hermeling RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Manuel Rodriguez RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matthew Kent RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Connor Curlis RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Reagan Todd RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mike Zagurski RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Kinman RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Anthony Vizcaya RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Anderson RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gabe Hemmer RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Gusto RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mark Melancon RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chase Johnson RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mike Augliera RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Richard Guasch RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Pilarski RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Patrick Murphy RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Geoff Broussard RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kent Hasler RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Deyni Olivero RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Cosart RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Paul Campbell RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Francisco Morales RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chase Lee RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"James Meeker RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Darin Gillies RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eric Hanhold RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Antoine Kelly RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle McMyne RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kaleb Bowman RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Juan Jaime RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeff Ames RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Craig Stem RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mike Shawaryn RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"RJ Hively RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Chatwood RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon S. White RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Hunter RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blake Cederlind RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Craig Stammen RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Junior Fernandez RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Braden Zarbnisky RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joelvis Del Rosario RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Evan Sisk RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Disla RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jordan Guerrero RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blake Quinn RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Corey Knebel RP  CHW "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Flynn RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Wilson RP  LAD "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Marlon Arias RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Ferguson RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Corey Walter RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jason Jester RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ivan Pineyro RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cole Bartlett RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Scott Effross RP  NYY "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Juan Gonzalez RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joey DeNato RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justus Sheffield RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kervin Castro RP  DET "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Stull RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Clayton Cook RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Derek Molina RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jamie Callahan RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sean Mullen RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"James Dykstra RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luis Gonzalez RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Eckelman RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Cooper RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Corey Williams RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dylan Hall RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Foster RP  CHW "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jamison Hill RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brendan Cellucci RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Ochsenbein RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Argenis Angulo RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Geoffrey Gilbert RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Peoples RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alan Garcia RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blair Henley RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jorgan Cavanerio RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Greg Mahle RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Paulson RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wily Peralta RP  PIT "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Wilcox RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Zuber RP  CLE "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jesus Gonzalez RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andrew Schultz RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brooks Wilson RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jesus Liranzo RP  WAS "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Pushard RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Wright RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austen Williams RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jesus Cruz RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rowan Wick RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"John Fasola RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Conner Menez RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hunter Parsons RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Angel Ventura RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joseph Zanghi RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Corbin Martin RP  ARI "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alex Royalty RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Colton Turner RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luis Vasquez RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Oddanier Mosqueda RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rainy Lara RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brian Marconi RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brett Hanewich RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jensen Elliott RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mitch Lively RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Costanzo RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cory Gearrin RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Graham RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Drew Steckenrider RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Connor Johnstone RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Roberto Gomez RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Reindl RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mitchell Stumpo RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Breckin Williams RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alex Burgos RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dakota Donovan RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brock Huntzinger RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Paul Voelker RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ian Leatherman RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Speer RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ty Buttrey RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nic Enright RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Oliver Garcia RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kit Scheetz RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brad Kuntz RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jon Keller RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rafael De Paula RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alex FaGalde RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Crockett RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Loutos RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trey Jeans RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dario Alvarez RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joshua Torres RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Danny Hultzen RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"James Buckelew RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Doolittle RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zac Kristofak RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Lucas Benenati RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brayan Perez RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jhonatan German RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wandisson Charles RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Pidich RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Hooper RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sean Sullivan RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kade Strowd RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Shawn Haviland RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jhoulys Chacin RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ethan Roberts RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bubby Rossman RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andrew Baker RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"D.J. McCarty RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeremy Fitzgerald RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zech Lemond RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jordan Holloway RP  CHC "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Fletcher RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Schulfer RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Phillip Diehl RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trevor Hildenberger RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Colton Murray RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Max Roberts RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blake Bass RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Taylor Lehman RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jack Wynkoop RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"J.B. Wendelken RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Domingo Gonzalez RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kevin Comer RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Pasquale RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cristian Alvarado RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Walsh RP  ATL "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andrew Brown RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zane Mills RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alfredo Zarraga RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Samuel Reyes RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mason Vinyard RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kevin Kopps RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rob Rogers RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andrew Magno RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Elian Leyva RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Beede RP  CLE "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Tyler RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hector Ambriz RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Lou Trivino RP  NYY "	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kai Wynyard RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Stephen Ridings RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luis Gonzalez RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kurt Hoekstra RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Regnault RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"John Gavin RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bryan Pall RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Buddy Borden RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cade Denton RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Will Klein RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sean Keselica RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joseph Kuzia RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gustavo Armas RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler White RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Horstman RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Diogenes Almengo RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Vic Black RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Robbie Erlin RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
