All Relief Pitchers   Projections Standard Categories
Player,INNs	APP	GS	QS	CG	W	L	S	BS	K	BB	H	ERA	WHIP	Rank	
"Andrew Faulkner RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dane Myers RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mike Zagurski RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Lee RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Wagner RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jorgan Cavanerio RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Scott Gracey RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jerry Vasto RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Staumont RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Patrick Johnson RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Janser Lara RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Art Warren RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Kinman P  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Hansen P  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Danny Coulombe RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dario Alvarez RP  SEA "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Young RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Santos P  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jandel Gustave RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Barrett Astin RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Grant Zawadzki P  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Allen Webster RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"RJ Hively RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trevor Megill RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"CC Lee RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ricardo Pinto RP  TB "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Hatcher RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlos Estevez RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"James Pugliese RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Brown RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andrew Schwaab RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bryan Abreu P  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kevin Ginkel RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nolan Becker RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adrian Salcedo RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hunter Cervenka RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Shawn Haviland RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Miguel Pena P  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Merandy Gonzalez RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam McCreery RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brendan McCurry RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Lucas RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trevor Lane RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Walker RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"James Hoyt RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Waldron RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Miguel Rosario RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sam Howard RP  COL "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Sherriff RP  STL "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Pedro Rodriguez P  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Deck McGuire RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jonah Wesely P  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Ledbetter RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David McKay RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon Koch RP  TB "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Evan Miller RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brian Moran RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ben Meyer RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Seth Elledge RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Warwick Saupold RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alex Katz RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Jackson RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jacob Dorris RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Bibens-Dirkx SP  TEX "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bret Helton RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brett Graves RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Evan Mitchell P  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Estarlin Arias RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joe Harvey RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joey DeNato RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Derian Gonzalez RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mario Meza RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Preston Gainey RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jhonathan Diaz RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mark Montgomery RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Marcus Walden RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jason Stoffel RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"John Schreiber RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Horstman RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Lawrence P  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Pill RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Stephen Kohlscheen RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jimmy Herget RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Connor Walsh RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sean Gilmartin RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jacob Evans RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brian Keller RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Durbin Feltman RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Miller RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Flexen RP  NYM "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kurt Spomer P  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeff Ferrell RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Hancock RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tim Dillard RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Evan Marshall RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"John Omahen P  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jacob Turner RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brian Gonzalez P  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Seth Maness RP  KC "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Wright RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zack Weiss RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Wotherspoon RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Ross P  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Ravenelle RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlos Vargas RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jacob Waguespack P  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brad Schreiber P  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Hall RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ronald Shaban P  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blaine Boyer RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Steven Geltz RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Greg Mahle RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alex Burgos P  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bryse Wilson RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Buddy Boshers RP  CIN "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sam Wolff RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Erik Goeddel RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Huston Street RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Beck Wheeler RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jordan Milbrath RP  PIT "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Evan Scribner RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ivan Pineyro RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hector Lujan RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Junichi Tazawa RP  CHC "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Erik Davis RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alexander Hermeling P  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Peter Moylan RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brad Kuntz RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ty Tice RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nathan Bannister RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Perci Garner RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bryan Rodriguez RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Bird RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Garrett Cleavinger RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jesus Liranzo RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Anthony McIver RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jesus Estrada RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Nunn RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luis Ramirez RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Mazza RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Samuel Holland P  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Shane McCain P  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Mason RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zack Burdi RP  CHW "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Steven Klimek RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Shawn Morimando RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jason Gurka RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Keith Couch P  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bruce Rondon RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Braden Shipley RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yoel Espinal RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matthew Gorst P  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gregory Infante RP  BAL "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ben Bowden RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andres Munoz RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sam Lewis RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kaleb Fontenot RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nestor Cortes RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mark Lowe RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Thomas Burrows RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Gonzalez RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trent Thornton RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tate Scioneaux RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bubba Derby RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joel Kuhnel RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Oyervidez RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Simon Castro RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Angel Ventura P  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jaime Garcia RP  CHC "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Frank Batista RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brian Matusz RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andrew Istler P  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jenrry Mejia RP  NYM "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Pop RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alexis Lara RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Kurcz P  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Volstad RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Erasmo Pinales RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Casey Sadler RP  TB "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tommy Doyle RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jonathan Martinez RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Cosart RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bryan Harper RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Smoral RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jason Urquidez RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chad Girodo RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eduardo Paredes RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jamie Callahan RP  SF "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Goforth RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Kubitza P  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Fernando Cruz RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"George Kontos RP  CHC "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Roth RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon Cumpton RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"James Reeves P  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"J.P. Feyereisen RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Hofacket RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brett Ash RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"William Ouellette RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sean Gleason RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Shane Broyles P  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Silfredo Garcia RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Davis RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hoby Milner RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Steve Perakslis RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Elian Rodriguez RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mark Peterson RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon Bailey RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kevin Grendell RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ben Wright RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon Maurer RP  PIT "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Akeel Morris RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alec Asher RP  BAL "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Fernando Rodriguez RP  BOS "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eric Yardley RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tucker Healy P  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Gibson RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tayler Scott RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Hernandez RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chaz Hebert RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Richard Castillo RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeff Hoffman RP  COL "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryne Slack RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Kohn RP  MIN "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brett Oberholtzer RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"JD Hammer RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle McMyne P  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Thompson RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Craig Brooks RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Martin RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jack Anderson RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Lau RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Garrett Williams RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Weber RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Regnault RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron West RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gerson Bautista RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeremy Bleich RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Anthony Bass RP  CIN "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kevin Lenik RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wes Parsons RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeremy Rhoades RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Pettibone RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sean Isaac P  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Gerber RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon Alger P  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Fernando Perez RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adonis Rosa RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin DeCarr P  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Anyelo Gomez RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jordan Foley RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeffry Antigua RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kevin Jepsen RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Pasquale RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brock Dykxhoorn RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Spurlin P  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Seth Simmons RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ian McKinney RP  STL "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Tomlin RP  CLE "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jim Fuller RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Buchanan RP  OAK "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Will Morris RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Ledbetter RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Geoff Hartlieb RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ricky Knapp RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Anthony Castro P  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"J.J. Hoover RP  WAS "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Lollis RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Lopez P  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Grimm RP  CLE "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"John Gorman RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bud Norris RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
