All Relief Pitchers 2017  Season MLB Standard Categories
Player,INN	GS	QS	CG	W	L	S	BS	K	BBI	HA	ERA	WHIP	Rank	
"Alexis Lara RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Kurcz P  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tommy Doyle RP  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jonathan Martinez RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bryan Harper RP  WAS "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Smoral RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Adams RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Outman RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Fernando Cruz RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Roth RP  SF "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"J.P. Feyereisen RP  NYY"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brett Ash RP  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sean Gleason RP  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ariel Pena RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Silfredo Garcia RP  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Steve Perakslis RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mark Peterson RP  PHI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Deunte Heath RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jesus Castillo P  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wilfredo Boscan RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Narveson RP  CLE"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Gibson RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Richard Castillo RP  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Withrow RP  KC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle McMyne P  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Craig Brooks RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jack Anderson RP  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Hagadone RP  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Pat Dean RP  MIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Pettibone RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon Alger P  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin DeCarr P  NYY"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Evan Meek RP  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yohan Flande RP  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kevin Jepsen RP  TEX "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Spurlin P  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Todd Redmond RP  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Seth Simmons RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Tracy RP  MIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jim Fuller RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dustin Molleken RP  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ricky Knapp RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Lollis RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Masset RP  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zeke Spruill RP  BOS "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Routt RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Loewen RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"James Russell RP  CLE "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brian Schlitter RP  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kevin Mahala RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Pat Venditte RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bobby Parnell RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Juan Gutierrez RP  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Logan Taylor RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Beckman RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jorge Marban P  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mike Crotta RP  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Vin Mazzaro RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ronald Pena P  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Caleb Dirks RP  ATL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Abel De Los Santos RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Peter Birdwell P  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Framber Valdez RP  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Crow RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Flores RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"A.J. Morris RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Burdi RP  PIT "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"James Dykstra RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bryan Garcia RP  DET "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dixon Llorens P  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nolan Blackwood RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Reed RP  MIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Jewell P  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Stewart RP  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Higgins RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wander Perez RP  PHI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Robert Carson RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Zouzalik RP  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brian Holmes RP  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Paul Smyth RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Carroll RP  NYY"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Eppley RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Darin Gillies P  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andury Acevedo RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Greenwood RP  MIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Branden Pinder RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Carasiti RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cory Rasmus RP  TB"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"John Church RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Taylor Thompson RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Arrowood P  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Damion Carroll RP  TB"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Flemer RP  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jordan Harrison P  TB"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Dominguez RP  SF "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ben Klimesh RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Thompson RP  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Frank Duncan RP  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon Cunniff RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Juan Jaime RP  ATL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cameron Hill RP  CLE"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Clayton Mortensen RP  MIA "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Skulina P  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Palmquist P  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jon Olczak RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Smith RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bobby Korecky RP  TOR"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tim Stauffer RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gus Schlosser RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Scott Carroll RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Sanchez RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlos Gonzalez P  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Valdespina RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Thornton RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Purke RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kris Hall P  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Paul Voelker P  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nate Reed P  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Slade Smith P  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"James Needy P  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cesar Jimenez RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Jones RP  MIN "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joe Thatcher RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jerome Williams RP  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alexi Ogando RP  CLE "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Edwin Fierro RP  TB"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Edgar Olmos RP  BOS "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cameron Varga P  TB"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Kussmaul RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Lee RP  WAS "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jim Miller RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Tomshaw P  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"J.B. Wendelken RP  OAK "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eduard Santos P  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ian Thomas RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Thornton RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Shafer RP  TOR"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Stephen Tarpley P  NYY"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Paulson RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brock Huntzinger RP  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"A.J. Vanegas RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gerardo Reyes RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Elieser Hernandez RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Shea Spitzbarth RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Neil Wagner RP  NYM "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Vic Black RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Caleb Thielbar RP  MIA "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luis Perez RP  CLE"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Speer RP  CLE"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Rumbelow RP  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Mapes P  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Donnie Veal RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jarrett Grube RP  CLE"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dusty Isaacs RP  TOR"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Colt Hynes RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Julio DePaula RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Patrick McCoy RP  CLE"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Will Locante RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Edwin Quirarte RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Collin Balester RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tim Collins RP  WAS "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blake Logan P  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trey Cochran-Gill P  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cole Sulser RP  CLE"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Malcom Culver RP  KC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Colton Turner RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jordan Walden RP  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mitch Lively RP  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rafael Soriano RP  TOR"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Scott Weathersby RP  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Caleb Frare RP  NYY"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tristan Archer RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Grant Sides P  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mitch Horacek P  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Juan Grullon P  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Edgmer Escalona RP  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Manny Parra RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Montana DuRapau P  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Bard RP  STL "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aroni Nina RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Drew Smith RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeremy Horst RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dario Agrazal P  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Angel Nesbitt RP  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Tillman RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Travis Ballew RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Charles Nading RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hector Ambriz RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cesar Ramos RP  PHI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Charles Brewer RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Cyr RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jon Keller P  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Giovanni Soto RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gene Escat P  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rob Rasmussen RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nickolas Sarianides P  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Corey Baker RP  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Finnegan RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chandler Shepherd RP  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bobby LaFromboise RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jay Jackson RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Taylor Jordan RP  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Turley P  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Donn Roach RP  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Hendrix RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"D.J. Snelten P  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Duane Below RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Preston Guilmet RP  STL "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rainy Lara RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Buschmann RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ty Buttrey RP  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Anderson P  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Edgar Gonzalez RP  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alex Speas RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Bremer RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Richelson Pena RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Marlon Arias P  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"El'Hajj Muhammad RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ben Holmes RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joel De La Cruz RP  ATL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Taylor Grover RP  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Peterson P  ATL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eduardo Jimenez P  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sam Bragg RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nelson Gonzalez RP  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Imhof P  PHI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tim Peterson RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Williams Jerez RP  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Taylor Hearn RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Corey Taylor RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"P.J. Francescon P  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cory Riordan RP  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Ferguson RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"A.J. Achter RP  DET "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon Sisk RP  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Miguel Mejia RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Freeman P  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Cooper RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dean Kiekhefer RP  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Elliot Morris P  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joey Krehbiel RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yoshihisa Hirano RP  ARI "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gerardo Concepcion RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Thomas Pannone P  TOR"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jo-Jo Reyes RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Keyvius Sampson RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Phillips Valdez RP  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jacob Ehret P  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jaye Chapman RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Wagner RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rob Rogers RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Webb RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Craig Stem P  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlos Fisher RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chad Smith RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jason Forjet RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"T.J. Weir RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"James Buckelew P  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Laffey RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlos Alvarado RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Raynel Espinal RP  NYY"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Anderson RP  MIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Atahualpa Severino RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daury Torrez RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Feierabend RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Bugner RP  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sean Burnett RP  PHI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"R.J. Alvarez RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Myles Smith RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andy Beltre RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"John Lannan RP  KC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Jensen P  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
